ID,Year_Birth,Education,Marital_Status,Income,Kidhome,Teenhome,Dt_Customer,Recency,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,AcceptedCmp1,AcceptedCmp2,Complain,Response,Age,Family_Size,Is_Parent,Customer_Tenure,Monetary,Frequency,Avg_Basket_Value,Premium_Wine_Ratio,Web_Purchase_Ratio,RFM_Spender_Level,Income_Level,R_Score,F_Score,M_Score,Total_RFM_Score,Segment
3037,1983,PhD,Partnered,50150.0,0,0,2013-06-20,32,135,46,92,65,61,11,2,5,2,7,5,0,0,0,0,0,0,0,31,0,0,374,410,16,25.625,0.32926829268292684,0.3125,Medium Spender,Medium Income,3,3,3,9,Medium Income - Medium Spender
1473,1960,Master,Single,47823.0,0,1,2013-07-23,0,53,1,5,2,1,10,2,2,0,3,8,0,0,0,0,0,0,0,54,1,1,341,72,7,10.285714285714286,0.7361111111111112,0.2857142857142857,Medium Spender,Medium Income,4,1,2,7,Medium Income - Medium Spender
1016,1959,PhD,Single,34554.0,0,1,2014-03-30,43,41,1,6,2,0,5,2,2,0,3,6,0,0,0,0,0,0,0,55,1,1,91,55,7,7.857142857142857,0.7454545454545455,0.2857142857142857,Low Spender,Low Income,3,1,1,5,Low Income - Low Spender
4518,1979,Bachelor,Partnered,85693.0,0,1,2013-04-20,59,386,172,183,185,132,111,2,9,5,11,5,0,0,0,0,0,0,0,35,1,1,435,1169,27,43.2962962962963,0.330196749358426,0.3333333333333333,High Spender,High Income,2,4,4,10,High Income - High Spender
9370,1945,PhD,Partnered,65846.0,0,0,2013-05-17,68,562,81,276,80,40,81,1,6,3,6,4,0,0,0,0,0,0,0,69,0,0,408,1120,16,70.0,0.5017857142857143,0.375,Medium Spender,Medium Income,2,3,4,9,Medium Income - Medium Spender
8908,1959,Bachelor,Partnered,87195.0,0,0,2014-05-08,35,217,76,690,50,26,38,1,3,11,5,1,0,0,0,0,0,0,1,55,0,0,52,1097,20,54.85,0.19781221513217867,0.15,High Spender,High Income,3,3,4,10,High Income - High Spender
8373,1979,High School,Partnered,24594.0,1,0,2013-12-10,94,1,3,6,10,0,9,1,1,0,3,5,0,0,0,0,0,0,0,35,1,1,201,29,5,5.8,0.034482758620689655,0.2,Low Spender,Low Income,1,1,1,3,Low Income - Low Spender
7533,1964,Bachelor,Partnered,49096.0,1,1,2013-09-24,15,144,1,32,2,1,7,4,4,1,4,7,0,0,0,0,0,0,0,50,2,1,278,187,13,14.384615384615385,0.7700534759358288,0.3076923076923077,Medium Spender,Medium Income,4,2,2,8,Medium Income - Medium Spender
2683,1969,Bachelor,Partnered,52413.0,0,2,2013-02-02,56,295,106,271,75,98,65,4,6,4,12,6,0,0,0,0,0,0,0,45,2,1,512,910,26,35.0,0.3241758241758242,0.23076923076923078,Medium Spender,Medium Income,2,4,3,9,Medium Income - Medium Spender
3629,1978,Bachelor,Single,38557.0,1,0,2012-12-19,17,76,3,31,4,4,27,2,3,1,3,7,0,0,0,0,0,0,0,36,1,1,557,145,9,16.11111111111111,0.5241379310344828,0.3333333333333333,Medium Spender,Medium Income,4,2,2,8,Medium Income - Medium Spender
10991,1960,Master,Partnered,89058.0,0,0,2012-12-07,18,454,194,106,31,22,43,1,5,4,4,2,0,0,0,0,0,0,0,54,0,0,569,850,14,60.714285714285715,0.5341176470588235,0.35714285714285715,Medium Spender,High Income,4,2,3,9,High Income - Medium Spender
5077,1979,Bachelor,Partnered,77298.0,0,1,2013-11-02,46,425,115,292,23,35,79,1,6,6,11,3,0,0,0,0,0,0,0,35,1,1,239,969,24,40.375,0.43859649122807015,0.25,High Spender,High Income,3,4,3,10,High Income - High Spender
7431,1991,PhD,Single,68126.0,0,0,2012-11-10,40,1332,17,311,23,51,86,1,7,4,5,9,0,1,0,0,0,0,1,23,0,0,596,1820,17,107.05882352941177,0.7318681318681318,0.4117647058823529,High Spender,Medium Income,3,3,4,10,Medium Income - High Spender
3267,1963,Master,Partnered,57288.0,0,1,2014-06-25,27,527,0,21,0,0,60,3,8,1,8,6,0,1,0,0,0,0,0,51,1,1,4,608,20,30.4,0.8667763157894737,0.4,Medium Spender,Medium Income,3,3,3,9,Medium Income - Medium Spender
999,1991,Bachelor,Single,86037.0,0,0,2013-01-02,95,490,44,125,29,20,22,1,6,7,11,3,0,1,1,0,0,0,1,23,0,0,543,730,25,29.2,0.6712328767123288,0.24,Medium Spender,High Income,1,4,3,8,High Income - Medium Spender
9215,1980,PhD,Partnered,43974.0,1,0,2012-12-12,19,378,0,101,0,0,72,5,6,4,6,7,0,0,0,0,0,0,0,34,1,1,564,551,21,26.238095238095237,0.6860254083484574,0.2857142857142857,High Spender,Medium Income,4,3,3,10,Medium Income - High Spender
2286,1962,Bachelor,Single,50785.0,1,1,2013-09-10,27,64,1,21,0,1,27,2,2,1,3,6,0,0,0,0,0,0,0,52,2,1,292,114,8,14.25,0.5614035087719298,0.25,Medium Spender,Medium Income,3,2,2,7,Medium Income - Medium Spender
1592,1970,Bachelor,Partnered,90765.0,0,0,2014-01-24,25,547,99,812,151,82,33,0,4,6,5,1,0,0,1,1,0,0,0,44,0,0,156,1724,15,114.93333333333334,0.31728538283062646,0.26666666666666666,Medium Spender,High Income,3,2,4,9,High Income - Medium Spender
367,1978,Master,Partnered,36550.0,1,0,2013-02-19,74,47,90,94,123,103,120,5,9,1,5,9,0,0,0,0,0,0,0,36,1,1,495,577,20,28.85,0.08145580589254767,0.45,Medium Spender,Medium Income,2,3,3,8,Medium Income - Medium Spender
5234,1967,Master,Partnered,30753.0,1,1,2013-07-11,85,12,5,25,0,9,30,2,1,1,3,5,0,0,0,0,0,0,0,47,2,1,353,81,7,11.571428571428571,0.14814814814814814,0.14285714285714285,Low Spender,Low Income,1,1,2,4,Low Income - Low Spender
9862,1969,Bachelor,Partnered,21918.0,1,0,2013-11-14,37,1,6,7,11,5,3,2,2,0,3,6,0,0,0,0,0,0,0,45,1,1,227,33,7,4.714285714285714,0.030303030303030304,0.2857142857142857,Low Spender,Low Income,3,1,1,5,Low Income - Low Spender
9805,1953,Master,Partnered,56129.0,0,1,2013-06-20,65,320,48,133,39,72,48,4,6,2,10,4,0,0,0,0,0,0,0,61,1,1,374,660,22,30.0,0.48484848484848486,0.2727272727272727,Medium Spender,Medium Income,2,4,3,9,Medium Income - Medium Spender
6205,1967,Master,Single,32557.0,1,0,2014-02-24,13,34,3,29,0,4,10,3,2,1,3,5,0,0,0,0,0,0,1,47,1,1,125,80,9,8.88888888888889,0.425,0.2222222222222222,Medium Spender,Low Income,4,2,2,8,Low Income - Medium Spender
8442,1985,Master,Partnered,19510.0,2,0,2013-09-04,63,9,0,7,3,4,7,2,1,0,3,7,0,0,0,0,0,0,0,29,2,1,298,30,6,5.0,0.3,0.16666666666666666,Low Spender,Low Income,2,1,1,4,Low Income - Low Spender
7386,1976,Bachelor,Single,30992.0,1,0,2013-04-22,83,17,0,14,7,3,2,1,1,0,3,7,0,0,0,0,0,0,0,38,1,1,433,43,5,8.6,0.3953488372093023,0.2,Low Spender,Low Income,1,1,1,3,Low Income - Low Spender
7215,1983,Bachelor,Single,101970.0,0,0,2013-03-12,69,722,27,102,44,72,168,0,6,8,13,2,0,1,1,1,0,0,1,31,0,0,474,1135,27,42.03703703703704,0.6361233480176212,0.2222222222222222,High Spender,High Income,2,4,4,10,High Income - High Spender
1491,1965,Master,Partnered,71488.0,0,0,2013-02-18,87,162,33,124,40,28,172,2,3,4,7,1,0,0,0,0,0,0,0,49,0,0,496,559,16,34.9375,0.2898032200357782,0.1875,Medium Spender,Medium Income,1,3,3,7,Medium Income - Medium Spender
11071,1984,Bachelor,Single,79607.0,0,0,2013-04-21,37,450,133,951,173,0,216,1,3,6,6,1,0,0,0,0,0,0,1,30,0,0,434,1923,16,120.1875,0.23400936037441497,0.1875,High Spender,High Income,3,3,4,10,High Income - High Spender
3381,1953,Master,Partnered,54348.0,1,1,2014-06-08,51,70,0,16,0,0,4,2,2,0,4,6,0,0,0,0,0,0,0,61,2,1,21,90,8,11.25,0.7777777777777778,0.25,Low Spender,Medium Income,2,2,2,6,Medium Income - Low Spender
8268,1961,PhD,Partnered,55185.0,0,1,2013-07-11,23,352,0,27,10,0,15,3,6,1,7,6,0,0,0,0,0,0,0,53,1,1,353,404,17,23.764705882352942,0.8712871287128713,0.35294117647058826,High Spender,Medium Income,4,3,3,10,Medium Income - High Spender
11051,1956,PhD,Partnered,77376.0,1,1,2014-05-10,72,492,19,110,16,12,12,4,6,3,10,4,0,0,0,0,0,0,0,58,2,1,50,661,23,28.73913043478261,0.7443267776096822,0.2608695652173913,Medium Spender,High Income,2,4,3,9,High Income - Medium Spender
8026,1952,Bachelor,Partnered,62998.0,0,1,2013-09-30,10,120,58,73,65,89,58,5,5,4,5,5,0,0,0,0,0,0,0,62,1,1,272,463,19,24.36842105263158,0.2591792656587473,0.2631578947368421,High Spender,Medium Income,4,3,3,10,Medium Income - High Spender
433,1958,Master,Single,61331.0,1,1,2013-03-10,42,534,5,47,0,5,41,5,11,1,6,8,0,0,0,0,0,0,0,56,2,1,476,632,23,27.47826086956522,0.8449367088607594,0.4782608695652174,High Spender,Medium Income,3,4,3,10,Medium Income - High Spender
9597,1969,Bachelor,Partnered,73448.0,0,0,2014-02-10,10,236,106,189,23,41,130,1,7,2,9,4,0,0,0,0,0,0,0,45,0,0,139,725,19,38.1578947368421,0.3255172413793103,0.3684210526315789,High Spender,Medium Income,4,3,3,10,Medium Income - High Spender
1295,1963,Bachelor,Partnered,51983.0,0,1,2013-08-11,96,231,65,196,38,71,124,1,6,5,7,4,0,0,0,0,0,0,0,51,1,1,322,725,19,38.1578947368421,0.31862068965517243,0.3157894736842105,Medium Spender,Medium Income,1,3,3,7,Medium Income - Medium Spender
5290,1964,PhD,Partnered,41551.0,1,1,2013-08-14,51,220,0,33,3,0,23,5,5,1,5,8,0,0,0,0,0,0,0,50,2,1,319,279,16,17.4375,0.7885304659498208,0.3125,Medium Spender,Medium Income,2,3,2,7,Medium Income - Medium Spender
1685,1967,PhD,Partnered,62981.0,0,0,2013-03-17,21,796,14,590,38,44,0,1,4,5,13,3,0,1,0,0,0,0,0,47,0,0,469,1482,23,64.43478260869566,0.5371120107962213,0.17391304347826086,High Spender,Medium Income,4,4,4,12,Medium Income - High Spender
5342,1976,High School,Single,9548.0,1,0,2012-08-08,31,0,1,3,10,6,9,2,1,0,3,8,0,0,0,0,0,0,0,38,1,1,690,29,6,4.833333333333333,0.0,0.16666666666666666,Low Spender,Low Income,3,1,1,5,Low Income - Low Spender
9579,1959,PhD,Partnered,33762.0,2,1,2013-07-07,61,53,1,34,2,0,16,3,2,2,2,8,0,0,0,0,0,0,0,55,3,1,357,106,9,11.777777777777779,0.5,0.2222222222222222,Low Spender,Low Income,2,2,2,6,Low Income - Low Spender
7660,1973,PhD,Single,35860.0,1,1,2014-05-19,37,15,0,8,4,2,20,2,1,1,2,5,1,0,0,0,0,0,1,41,2,1,41,49,6,8.166666666666666,0.30612244897959184,0.16666666666666666,Low Spender,Medium Income,3,1,1,5,Medium Income - Low Spender
1461,1965,PhD,Single,36921.0,1,1,2013-07-28,74,17,1,12,3,1,4,2,2,0,3,7,0,0,0,0,0,0,0,49,2,1,336,38,7,5.428571428571429,0.4473684210526316,0.2857142857142857,Low Spender,Medium Income,2,1,1,4,Medium Income - Low Spender
821,1992,Master,Single,92859.0,0,0,2012-10-19,46,962,61,921,52,61,20,1,5,4,12,2,0,0,0,0,0,0,0,22,0,0,618,2077,22,94.4090909090909,0.4631680308136736,0.22727272727272727,High Spender,High Income,3,4,4,11,High Income - High Spender
11084,1976,Master,Partnered,65104.0,0,1,2013-11-14,4,738,0,232,13,20,50,2,3,5,7,7,0,0,0,0,0,0,1,38,1,1,227,1053,17,61.94117647058823,0.7008547008547008,0.17647058823529413,High Spender,Medium Income,4,3,4,11,Medium Income - High Spender
8690,1962,Bachelor,Partnered,86111.0,0,0,2013-04-19,73,399,28,756,36,40,126,1,5,7,10,2,0,0,0,0,0,0,0,52,0,0,436,1385,23,60.21739130434783,0.28808664259927796,0.21739130434782608,High Spender,High Income,2,4,4,10,High Income - High Spender
2937,1974,PhD,Single,68352.0,0,1,2013-08-28,47,614,16,132,43,33,33,3,8,5,9,6,0,0,0,0,0,0,0,40,1,1,305,871,25,34.84,0.7049368541905855,0.32,High Spender,Medium Income,3,4,3,10,Medium Income - High Spender
9701,1988,Bachelor,Partnered,41883.0,1,0,2013-03-19,13,32,34,41,73,16,116,3,4,2,3,7,0,0,0,0,0,0,0,26,1,1,467,312,12,26.0,0.10256410256410256,0.3333333333333333,Medium Spender,Medium Income,4,2,2,8,Medium Income - Medium Spender
9949,1976,Bachelor,Partnered,59809.0,0,2,2012-10-18,36,598,16,141,32,41,49,3,3,3,6,8,0,0,0,0,0,0,0,38,2,1,619,877,15,58.46666666666667,0.6818700114025086,0.2,Medium Spender,Medium Income,3,2,3,8,Medium Income - Medium Spender
10837,1975,Bachelor,Partnered,23957.0,1,0,2012-10-28,47,2,1,18,20,11,16,1,2,0,3,6,0,0,0,0,0,0,1,39,1,1,609,68,6,11.333333333333334,0.029411764705882353,0.3333333333333333,Low Spender,Low Income,3,1,1,5,Low Income - Low Spender
3120,1981,Bachelor,Partnered,38547.0,1,0,2013-08-28,49,6,1,10,0,1,4,1,1,0,2,8,0,0,0,0,0,1,0,33,1,1,305,22,4,5.5,0.2727272727272727,0.25,Low Spender,Medium Income,3,1,1,5,Medium Income - Low Spender
5885,1973,Master,Partnered,35688.0,2,1,2012-08-22,94,73,3,90,12,1,32,7,4,1,4,8,0,0,0,0,0,0,0,41,3,1,676,211,16,13.1875,0.3459715639810427,0.25,Low Spender,Medium Income,1,3,2,6,Medium Income - Low Spender
4050,1966,Master,Partnered,49605.0,0,0,2014-06-21,65,42,16,29,12,20,8,1,2,1,4,3,0,0,0,0,0,0,0,48,0,0,8,127,8,15.875,0.33070866141732286,0.25,Low Spender,Medium Income,2,2,2,6,Medium Income - Low Spender
3830,1953,Master,Partnered,59354.0,0,2,2014-04-24,59,295,21,78,39,13,13,1,4,4,7,3,0,0,0,0,0,0,0,61,2,1,66,459,16,28.6875,0.6427015250544662,0.25,Medium Spender,Medium Income,2,3,3,8,Medium Income - Medium Spender
7987,1969,Bachelor,Partnered,65747.0,0,1,2014-03-07,96,346,17,48,23,13,13,4,8,1,6,6,0,1,0,0,0,0,0,45,1,1,114,460,19,24.210526315789473,0.7521739130434782,0.42105263157894735,Medium Spender,Medium Income,1,3,3,7,Medium Income - Medium Spender
7798,1972,Master,Partnered,46344.0,0,1,2012-12-14,28,233,20,57,8,20,91,4,7,1,5,7,0,0,0,0,0,0,0,42,1,1,562,429,17,25.235294117647058,0.5431235431235432,0.4117647058823529,Medium Spender,Medium Income,3,3,3,9,Medium Income - Medium Spender
92,1988,Bachelor,Single,34176.0,1,0,2014-05-12,12,5,7,24,19,14,20,4,3,0,4,6,0,0,0,0,0,0,0,26,1,1,48,89,11,8.090909090909092,0.056179775280898875,0.2727272727272727,Medium Spender,Low Income,4,2,2,8,Low Income - Medium Spender
7055,1952,PhD,Partnered,61010.0,0,1,2012-10-09,57,888,0,57,0,0,76,2,8,5,11,5,0,0,0,0,0,0,0,62,1,1,628,1021,26,39.26923076923077,0.8697355533790402,0.3076923076923077,Medium Spender,Medium Income,2,4,3,9,Medium Income - Medium Spender
10240,1949,Bachelor,Partnered,69372.0,0,0,2013-02-19,10,997,26,269,34,13,42,1,10,4,6,4,0,1,1,0,0,0,1,65,0,0,495,1381,21,65.76190476190476,0.721940622737147,0.47619047619047616,High Spender,Medium Income,4,3,4,11,Medium Income - High Spender
3025,1958,Bachelor,Single,49967.0,0,1,2013-07-08,4,212,6,69,4,12,3,3,6,1,5,7,0,0,0,0,0,0,0,56,1,1,356,306,15,20.4,0.6928104575163399,0.4,Medium Spender,Medium Income,4,2,2,8,Medium Income - Medium Spender
9283,1978,Bachelor,Single,60199.0,1,2,2013-09-12,49,8,1,7,2,0,0,1,0,0,3,4,0,0,0,0,0,0,0,36,3,1,290,18,4,4.5,0.4444444444444444,0.0,Low Spender,Medium Income,3,1,1,5,Medium Income - Low Spender
9970,1977,Bachelor,Partnered,55375.0,0,1,2013-10-17,3,42,11,57,10,28,14,1,1,1,6,2,0,0,0,0,0,0,0,37,1,1,255,162,9,18.0,0.25925925925925924,0.1111111111111111,Medium Spender,Medium Income,4,2,2,8,Medium Income - Medium Spender
2730,1955,Bachelor,Single,80317.0,0,0,2013-08-20,64,536,11,387,149,91,57,1,3,4,10,1,0,0,0,0,0,0,0,59,0,0,313,1231,18,68.38888888888889,0.4354183590576767,0.16666666666666666,Medium Spender,High Income,2,3,4,9,High Income - Medium Spender
2795,1958,Master,Single,30523.0,2,1,2013-07-01,0,5,0,3,0,0,5,1,1,0,2,7,0,0,0,0,0,0,0,56,3,1,363,13,4,3.25,0.38461538461538464,0.25,Low Spender,Low Income,4,1,1,6,Low Income - Low Spender
9260,1945,PhD,Partnered,70356.0,0,0,2012-11-05,20,1349,16,249,43,16,33,2,10,6,9,6,0,0,0,0,0,0,0,69,0,0,601,1706,27,63.18518518518518,0.7907385697538101,0.37037037037037035,High Spender,Medium Income,4,4,4,12,Medium Income - High Spender
8182,1984,Bachelor,Partnered,23228.0,1,0,2014-01-05,91,53,3,49,7,4,5,4,3,0,4,8,0,0,0,0,0,0,0,30,1,1,175,121,11,11.0,0.4380165289256198,0.2727272727272727,Low Spender,Low Income,1,2,2,5,Low Income - Low Spender
10095,1975,PhD,Single,74165.0,0,0,2013-05-01,9,1001,12,240,16,12,12,1,5,4,10,2,0,0,0,0,0,0,0,39,0,0,424,1293,20,64.65,0.774168600154679,0.25,High Spender,Medium Income,4,3,4,11,Medium Income - High Spender
8475,1973,PhD,Partnered,157243.0,0,1,2014-03-01,98,20,2,1582,1,2,1,15,0,22,0,0,0,0,0,0,0,0,0,41,1,1,120,1608,37,43.45945945945946,0.012437810945273632,0.0,Medium Spender,High Income,1,4,4,9,High Income - Medium Spender
4370,1966,Bachelor,Partnered,43482.0,2,1,2013-11-13,83,18,1,32,6,3,28,3,2,0,4,6,0,0,0,0,0,0,0,48,3,1,228,88,9,9.777777777777779,0.20454545454545456,0.2222222222222222,Low Spender,Medium Income,1,2,2,5,Medium Income - Low Spender
10573,1953,Bachelor,Single,62551.0,0,0,2013-11-18,27,125,16,98,134,21,27,1,6,7,4,3,1,0,0,0,0,0,0,61,0,0,223,421,18,23.38888888888889,0.29691211401425177,0.3333333333333333,Medium Spender,Medium Income,3,3,3,9,Medium Income - Medium Spender
3712,1959,Bachelor,Single,52332.0,0,0,2013-08-28,63,212,5,33,7,0,2,1,3,2,6,4,0,1,0,0,0,0,0,55,0,0,305,259,12,21.583333333333332,0.8185328185328186,0.25,Low Spender,Medium Income,2,2,2,6,Medium Income - Low Spender
6637,1988,Bachelor,Single,66951.0,0,0,2013-11-02,46,277,162,305,173,76,124,1,3,4,7,1,0,0,0,0,0,0,0,26,0,0,239,1117,15,74.46666666666667,0.24798567591763654,0.2,Medium Spender,Medium Income,3,2,4,9,Medium Income - Medium Spender
3152,1957,Bachelor,Partnered,26091.0,1,1,2014-02-25,84,15,10,19,8,17,20,3,2,1,3,5,0,0,0,0,0,0,0,57,2,1,124,89,9,9.88888888888889,0.16853932584269662,0.2222222222222222,Low Spender,Low Income,1,2,2,5,Low Income - Low Spender
5610,1965,Bachelor,Partnered,33456.0,1,1,2014-04-21,58,7,3,10,8,1,7,2,1,0,3,7,0,0,0,0,0,0,0,49,2,1,69,36,6,6.0,0.19444444444444445,0.16666666666666666,Low Spender,Low Income,2,1,1,4,Low Income - Low Spender
6460,1982,Bachelor,Partnered,28718.0,1,0,2013-07-13,78,12,4,6,11,8,16,2,2,0,3,8,0,0,0,0,0,0,0,32,1,1,351,57,7,8.142857142857142,0.21052631578947367,0.2857142857142857,Low Spender,Low Income,1,1,1,3,Low Income - Low Spender
1349,1970,Bachelor,Partnered,50447.0,2,0,2014-04-21,4,85,7,24,2,3,27,1,3,1,3,6,0,0,0,0,0,0,0,44,2,1,69,148,8,18.5,0.5743243243243243,0.375,Medium Spender,Medium Income,4,2,2,8,Medium Income - Medium Spender
1880,1959,PhD,Partnered,53537.0,1,1,2014-01-30,17,81,0,6,0,0,6,2,2,1,3,5,0,0,0,0,0,0,0,55,2,1,150,93,8,11.625,0.8709677419354839,0.25,Medium Spender,Medium Income,4,2,2,8,Medium Income - Medium Spender
641,1967,Bachelor,Single,52074.0,0,1,2014-04-04,77,59,0,12,0,0,48,1,2,2,2,4,1,0,0,0,0,0,0,47,1,1,86,119,7,17.0,0.4957983193277311,0.2857142857142857,Low Spender,Medium Income,1,1,2,4,Medium Income - Low Spender
8717,1975,PhD,Partnered,80427.0,0,1,2012-09-12,56,1149,71,449,69,71,26,1,11,8,8,5,0,0,0,0,0,0,0,39,1,1,655,1835,28,65.53571428571429,0.626158038147139,0.39285714285714285,High Spender,High Income,2,4,4,10,High Income - High Spender
10314,1948,PhD,Partnered,83837.0,0,0,2012-12-16,79,847,66,119,86,89,111,1,9,10,5,4,0,1,0,1,0,0,1,66,0,0,560,1318,25,52.72,0.6426403641881638,0.36,Medium Spender,High Income,1,4,4,9,High Income - Medium Spender
10854,1970,PhD,Partnered,38853.0,1,1,2014-05-23,90,29,0,14,0,0,2,2,2,0,3,7,0,0,0,0,0,0,0,44,2,1,37,45,7,6.428571428571429,0.6444444444444445,0.2857142857142857,Low Spender,Medium Income,1,1,1,3,Medium Income - Low Spender
10492,1959,Bachelor,Partnered,38285.0,2,1,2014-06-24,96,2,0,5,2,0,1,1,0,0,3,2,0,0,0,0,0,0,0,55,3,1,5,10,4,2.5,0.2,0.0,Low Spender,Medium Income,1,1,1,3,Medium Income - Low Spender
6935,1951,Master,Partnered,78497.0,0,0,2013-12-01,44,207,26,447,75,0,223,1,5,7,12,2,0,0,0,1,0,0,0,63,0,0,210,978,25,39.12,0.2116564417177914,0.2,High Spender,High Income,3,4,3,10,High Income - High Spender
7698,1976,PhD,Partnered,51650.0,0,1,2014-05-11,81,152,3,22,2,5,7,1,4,1,4,5,0,0,0,0,0,0,0,38,1,1,49,191,10,19.1,0.7958115183246073,0.4,Low Spender,Medium Income,1,2,2,5,Medium Income - Low Spender
3559,1988,Master,Partnered,16248.0,1,0,2014-05-10,77,12,11,10,3,12,9,3,2,1,3,6,0,0,0,0,0,0,0,26,1,1,50,57,9,6.333333333333333,0.21052631578947367,0.2222222222222222,Low Spender,Low Income,1,2,1,4,Low Income - Low Spender
10562,1946,Master,Partnered,66835.0,0,0,2013-09-28,21,620,26,195,34,17,141,1,6,4,13,2,0,0,0,0,0,0,0,68,0,0,274,1033,24,43.041666666666664,0.6001936108422071,0.25,High Spender,Medium Income,4,4,3,11,Medium Income - High Spender
10796,1984,Master,Partnered,30477.0,1,0,2014-01-22,16,47,1,6,0,0,12,1,1,1,3,6,0,0,0,0,0,0,0,30,1,1,158,66,6,11.0,0.7121212121212122,0.16666666666666666,Low Spender,Low Income,4,1,1,6,Low Income - Low Spender
2563,1961,High School,Partnered,28249.0,0,0,2014-06-15,80,1,9,7,2,14,10,1,2,0,3,6,0,0,0,0,0,0,0,53,0,0,14,43,6,7.166666666666667,0.023255813953488372,0.3333333333333333,Low Spender,Low Income,1,1,1,3,Low Income - Low Spender
3518,1983,Bachelor,Partnered,25271.0,1,0,2012-12-05,45,10,1,18,10,4,7,1,1,1,2,9,0,0,0,0,0,0,0,31,1,1,571,50,5,10.0,0.2,0.2,Low Spender,Low Income,3,1,1,5,Low Income - Low Spender
5823,1970,PhD,Single,32303.0,0,1,2014-03-08,63,35,0,2,0,0,2,2,1,0,4,5,0,0,0,0,0,0,0,44,1,1,113,39,7,5.571428571428571,0.8974358974358975,0.14285714285714285,Low Spender,Low Income,2,1,1,4,Low Income - Low Spender
3934,1966,Bachelor,Partnered,61286.0,0,1,2013-08-02,34,356,0,107,19,9,117,2,7,1,8,5,0,0,0,0,0,0,0,48,1,1,331,608,18,33.77777777777778,0.5855263157894737,0.3888888888888889,Medium Spender,Medium Income,3,3,3,9,Medium Income - Medium Spender
6982,1976,Bachelor,Partnered,74068.0,0,0,2013-03-19,14,783,30,537,140,76,15,1,4,10,9,2,0,0,0,0,0,0,0,38,0,0,467,1581,24,65.875,0.4952561669829222,0.16666666666666666,High Spender,Medium Income,4,4,4,12,Medium Income - High Spender
6431,1964,PhD,Partnered,45759.0,1,1,2013-02-23,13,42,1,18,3,0,4,2,2,0,3,7,0,0,0,0,0,0,0,50,2,1,491,68,7,9.714285714285714,0.6176470588235294,0.2857142857142857,Low Spender,Medium Income,4,1,1,6,Medium Income - Low Spender
9733,1978,High School,Partnered,24882.0,1,0,2012-09-09,52,1,4,10,29,0,36,1,1,1,2,6,1,0,0,0,0,0,0,36,1,1,658,80,5,16.0,0.0125,0.2,Low Spender,Low Income,2,1,2,5,Low Income - Low Spender
5602,1989,PhD,Partnered,66973.0,0,0,2013-05-17,98,466,22,432,147,113,102,1,8,7,12,3,0,0,0,0,0,0,0,25,0,0,408,1282,28,45.785714285714285,0.36349453978159124,0.2857142857142857,Medium Spender,Medium Income,1,4,4,9,Medium Income - Medium Spender
1324,1988,Bachelor,Partnered,38872.0,1,0,2013-05-30,93,23,3,21,3,19,22,2,3,0,3,8,0,0,0,0,0,0,0,26,1,1,395,91,8,11.375,0.25274725274725274,0.375,Low Spender,Medium Income,1,2,2,5,Medium Income - Low Spender
326,1973,Bachelor,Partnered,51148.0,1,1,2013-02-18,38,235,6,45,8,9,12,4,5,1,6,6,0,0,0,0,0,0,0,41,2,1,496,315,16,19.6875,0.746031746031746,0.3125,Medium Spender,Medium Income,3,3,2,8,Medium Income - Medium Spender
7224,1977,Bachelor,Partnered,31353.0,1,1,2013-12-29,24,10,0,10,3,1,7,2,1,1,2,8,0,0,0,0,0,0,0,37,2,1,182,31,6,5.166666666666667,0.3225806451612903,0.16666666666666666,Low Spender,Low Income,4,1,1,6,Low Income - Low Spender
6999,1980,Master,Partnered,69661.0,0,0,2014-05-13,80,656,16,106,32,16,8,1,7,3,12,3,0,0,0,0,0,0,0,34,0,0,47,834,23,36.26086956521739,0.7865707434052758,0.30434782608695654,Medium Spender,Medium Income,1,4,3,8,Medium Income - Medium Spender
9938,1954,Bachelor,Partnered,80067.0,0,0,2013-09-19,82,519,17,813,27,173,51,1,4,6,6,2,0,0,1,0,0,0,0,60,0,0,283,1600,17,94.11764705882354,0.324375,0.23529411764705882,Medium Spender,High Income,1,3,4,8,High Income - Medium Spender
6422,1954,Bachelor,Partnered,86718.0,0,0,2013-01-17,20,344,189,482,50,33,172,1,5,6,5,2,0,0,0,0,0,0,0,60,0,0,528,1270,17,74.70588235294117,0.27086614173228346,0.29411764705882354,High Spender,High Income,4,3,4,11,High Income - High Spender
3182,1973,PhD,Single,46854.0,1,1,2014-03-31,81,96,1,79,7,1,79,6,5,1,3,8,1,0,0,0,0,0,1,41,2,1,90,263,15,17.533333333333335,0.3650190114068441,0.3333333333333333,Low Spender,Medium Income,1,2,2,5,Medium Income - Low Spender
7300,1952,Bachelor,Single,69142.0,0,1,2014-06-29,50,448,4,34,6,4,39,3,8,1,7,5,0,1,0,0,0,0,0,62,1,1,0,535,19,28.157894736842106,0.8373831775700935,0.42105263157894735,Medium Spender,Medium Income,2,3,3,8,Medium Income - Medium Spender
